Index,Variant,"Major area, region, country or area",Notes,Country code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
219,Estimates,Panama,,591,859.66,881.679,905.045,929.69,955.567,982.645,1010.91,1040.366,1071.031,1102.933,1136.09,1170.499,1206.117,1242.856,1280.601,1319.261,1358.763,1399.097,1440.312,1482.495,1525.683,1569.879,1614.985,1660.811,1707.114,1753.706,1800.516,1847.552,1894.807,1942.304,1990.062,2038.073,2086.331,2134.88,2183.773,2233.064,2282.798,2333.008,2383.722,2434.964,2486.776,2539.14,2592.117,2645.922,2700.823,2757.004,2814.525,2873.288,2933.1,2993.685,3054.812,3116.409,3178.45,3240.805,3303.335,3365.929,3428.509,3491.034,3553.48,3615.846,3678.128
220,Estimates,South America,,931,112459.94,115596.728,118849.599,122191.654,125605.38,129082.637,132625.232,136244.348,139958.866,143792.546,147765.593,151885.693,156140.108,160492.324,164891.603,169301.078,173709.711,178127.274,182563.663,187036.882,191561.88,196137.448,200763.038,205455.675,210236.866,215121.589,220112.765,225204.735,230392.311,235666.567,241017.638,246442.531,251932.812,257465.628,263012.425,268550.163,274070.688,279570.585,285038.141,290461.977,295835.073,301144.512,306392.01,311603.333,316815.288,322052.038,327319.748,332602.368,337874.156,343098.548,348246.449,353315.41,358306.035,363196.661,367962.128,372587.699,377058.602,381386.708,385617.295,389813.567,394020.697
221,Estimates,Argentina,,32,17150.335,17506.714,17865.9,18224.511,18580.079,18931.045,19276.796,19617.627,19954.635,20289.515,20623.998,20959.241,21295.29,21630.854,21963.952,22293.817,22618.887,22941.477,23269.302,23612.675,23978.532,24370.66,24785.83,25215.328,25646.533,26070.443,26483.835,26889.764,27293.093,27701.412,28120.135,28550.123,28989.069,29435.404,29886.564,30340.419,30796.481,31254.574,31713.147,32170.407,32624.874,33075.194,33520.803,33961.947,34399.343,34833.168,35264.07,35690.778,36109.342,36514.558,36903.067,37273.361,37627.545,37970.411,38308.779,38647.854,38988.923,39331.357,39676.083,40023.641,40374.224
222,Estimates,Bolivia (Plurinational State of),,68,2713.63,2767.798,2824.184,2882.803,2943.649,3006.701,3071.916,3139.236,3208.589,3279.901,3353.125,3428.27,3505.427,3584.782,3666.584,3751.047,3838.156,3927.961,4020.815,4117.153,4217.248,4321.324,4429.194,4540.197,4653.409,4768.177,4884.284,5001.971,5121.608,5243.771,5368.901,5497.112,5628.347,5762.673,5900.127,6040.757,6184.44,6331.219,6481.463,6635.658,6794.046,6956.736,7123.294,7292.745,7463.773,7635.362,7806.953,7978.521,8150.214,8322.408,8495.271,8669.066,8843.35,9016.787,9187.61,9354.709,9517.395,9676.456,9834.098,9993.406,10156.601
223,Estimates,Brazil,,76,53974.725,55677.354,57437.103,59234.703,61058.213,62903.025,64772.307,66676.558,68632.26,70659.63,72775.883,74988.037,77286.629,79643.017,82017.016,84379.369,86721.875,89052.356,91377.49,93709.914,96060.361,98427.874,100812.672,103228.641,105693.434,108219.657,110808.302,113455.308,116160.978,118924.135,121740.438,124610.79,127525.42,130455.659,133364.277,136223.043,139023.394,141767.626,144452.622,147078.659,149648.341,152153.539,154597.985,157011.131,159432.909,161890.816,164392.423,166925.457,169472.347,172006.362,174504.898,176968.205,179393.768,181752.951,184010.283,186142.403,188134.315,189996.976,191765.567,193490.922,195210.154
224,Estimates,Chile,,152,6081.931,6194.461,6321.918,6461.294,6610.214,6766.936,6930.38,7100.096,7276.17,7459.045,7649.026,7845.746,8047.69,8251.999,8455.039,8654.071,8847.757,9036.236,9220.119,9400.705,9578.923,9755.352,9929.56,10100.403,10266.278,10426.432,10580.399,10729.757,10878.343,11031.28,11192.384,11363.219,11543.263,11731.654,11926.647,12126.956,12331.704,12541.298,12757.095,12981.032,13213.93,13456.476,13706.485,13958.378,14204.726,14440.103,14662.323,14872.458,15072.409,15265.536,15454.402,15639.289,15819.522,15995.658,16168.241,16337.749,16504.53,16668.892,16831.184,16991.729,17150.76
225,Estimates,Colombia,,170,11999.6,12345.678,12699.326,13062.977,13438.649,13827.948,14232.06,14651.757,15087.418,15539.053,16006.395,16488.996,16986.307,17497.712,18022.435,18559.236,19108.959,19669.838,20234.946,20795.27,21344.781,21880.185,22404.289,22924.755,23452.703,23996.249,24557.647,25134.64,25725.336,26326.236,26934.591,27550.172,28173.493,28803.276,29438.03,30076.525,30718.127,31362.479,32009.024,32657.292,33306.941,33957.286,34608.171,35260.456,35915.434,36573.895,37236.124,37901.358,38568.056,39234.115,39897.984,40558.648,41216.304,41872.051,42527.623,43184.026,43841.37,44498.39,45153.037,45802.561,46444.798
226,Estimates,Ecuador,,218,3452.498,3542.116,3634.722,3730.628,3830.119,3933.448,4040.844,4152.502,4268.593,4389.254,4514.593,4644.682,4779.559,4919.224,5063.645,5212.76,5366.554,5524.93,5687.634,5854.337,6024.764,6198.787,6376.333,6557.257,6741.417,6928.694,7119.087,7312.553,7508.899,7707.895,7909.432,8113.2,8319.351,8528.791,8742.761,8962.049,9186.995,9417.031,9650.906,9886.866,10123.593,10360.63,10598.168,10836.327,11075.454,11315.8,11557.151,11799.289,12042.454,12286.995,12533.087,12780.869,13030.041,13279.806,13529.091,13777.131,14023.503,14268.397,14512.402,14756.424,15001.072
227,Estimates,Falkland Islands (Malvinas),,238,2.261,2.247,2.235,2.224,2.213,2.202,2.191,2.18,2.168,2.156,2.144,2.131,2.117,2.104,2.089,2.074,2.058,2.041,2.024,2.008,1.991,1.975,1.96,1.946,1.932,1.917,1.903,1.889,1.877,1.866,1.856,1.85,1.846,1.845,1.849,1.856,1.867,1.881,1.905,1.941,1.993,2.062,2.144,2.239,2.338,2.439,2.541,2.642,2.737,2.818,2.881,2.922,2.942,2.949,2.952,2.957,2.966,2.979,2.992,3.006,3.017
228,Estimates,French Guiana,,254,25.479,26.225,26.867,27.444,27.993,28.547,29.136,29.79,30.534,31.391,32.377,33.504,34.774,36.181,37.71,39.346,41.099,42.959,44.869,46.753,48.56,50.281,51.945,53.579,55.232,56.949,58.741,60.635,62.712,65.074,67.801,70.883,74.317,78.177,82.55,87.475,93.021,99.099,105.393,111.473,117.039,121.98,126.408,130.516,134.609,138.921,143.455,148.176,153.234,158.806,164.993,171.899,179.433,187.255,194.893,202.01,208.479,214.405,219.978,225.493,231.169
229,Estimates,Guyana,,328,406.562,423.49,439.143,454.072,468.711,483.376,498.266,513.462,528.938,544.592,560.296,575.976,591.665,607.528,623.794,640.541,657.975,675.811,693.051,708.356,720.816,729.872,735.896,740.041,743.984,748.877,755.241,762.549,769.637,774.818,776.927,775.662,771.596,765.512,758.58,751.72,745.133,738.779,733.057,728.382,725.043,723.259,723.008,724.014,725.839,728.136,730.865,734.059,737.526,741.046,744.471,747.657,750.629,753.612,756.939,760.834,765.367,770.407,775.739,781.055,786.126
230,Estimates,Paraguay,,600,1473.245,1512.098,1551.444,1591.54,1632.608,1674.828,1718.346,1763.27,1809.67,1857.587,1907.041,1958.047,2010.626,2064.802,2120.601,2178.003,2237.19,2298.083,2360.108,2422.485,2484.736,2546.729,2608.887,2671.997,2737.152,2805.232,2876.352,2950.552,3028.542,3111.14,3198.848,3291.955,3390.101,3492.295,3597.135,3703.512,3811.042,3919.708,4029.203,4139.286,4249.747,4360.358,4470.934,4581.39,4691.695,4801.834,4911.701,5021.271,5130.723,5240.321,5350.253,5460.621,5571.371,5682.35,5793.33,5904.17,6014.781,6125.285,6236.005,6347.383,6459.721
231,Estimates,Peru,,604,7632.461,7822.121,8021.893,8230.514,8447.198,8671.638,8904.035,9145.067,9395.805,9657.571,9931.518,10218.174,10517.047,10826.459,11144.018,11468.043,11797.803,12133.895,12477.56,12830.677,13194.548,13569.097,13953.601,14347.881,14751.618,15164.288,15585.924,16015.737,16451.352,16889.71,17328.542,17766.418,18203.502,18641.054,19081.183,19525.2,19973.258,20424.055,20875.714,21325.69,21772.035,22213.359,22649.612,23081.735,23511.358,23939.261,24365.985,24789.855,25206.817,25611.482,26000.08,26372.358,26729.909,27073.334,27403.845,27723.281,28030.688,28328.41,28625.628,28934.303,29262.83
232,Estimates,Suriname,,740,214.999,222.667,229.635,236.329,243.074,250.094,257.503,265.318,273.461,281.787,290.137,298.411,306.613,314.883,323.428,332.315,341.745,351.463,360.548,367.772,372.311,373.785,372.614,369.777,366.69,364.402,363.278,363.108,363.692,364.619,365.616,366.637,367.895,369.654,372.272,375.979,380.89,386.852,393.483,400.251,406.764,412.884,418.7,424.326,429.968,435.776,441.734,447.771,453.92,460.215,466.668,473.312,480.099,486.867,493.394,499.523,505.186,510.433,515.372,520.173,524.96
233,Estimates,Uruguay,,858,2238.506,2261.338,2286.262,2313.215,2342.064,2372.603,2404.554,2437.571,2471.245,2505.127,2538.779,2571.834,2604.042,2635.294,2665.561,2694.714,2723.055,2750.273,2774.949,2795.223,2809.981,2818.462,2821.645,2822.306,2824.291,2830.378,2841.603,2857.218,2876.019,2896.016,2915.735,2934.985,2954.236,2973.436,2992.644,3011.918,3031.053,3049.987,3069.112,3088.98,3109.941,3131.936,3154.657,3177.867,3201.235,3224.383,3247.585,3270.549,3291.677,3308.884,3320.841,3326.762,3327.5,3325.411,3323.822,3325.155,3330.217,3338.384,3348.898,3360.431,3371.982
234,Estimates,Venezuela (Bolivarian Republic of),,862,5093.708,5292.421,5508.967,5739.4,5980.596,6230.246,6486.898,6749.914,7019.38,7295.937,7580.281,7872.644,8172.322,8477.485,8785.731,9095.742,9406.598,9719.951,10040.248,10373.554,10724.328,11093.065,11478.612,11881.567,12302.193,12739.894,13196.169,13669.054,14150.223,14628.595,15096.432,15549.525,15990.376,16426.198,16867.806,17322.754,17793.283,18275.997,18766.017,19256.06,19740.786,20218.813,20691.641,21160.262,21626.607,22092.144,22556.838,23020.184,23482.7,23945.002,24407.553,24870.441,25333.622,25797.219,26261.326,26725.897,27190.882,27655.937,28120.312,28583.04,29043.283
235,Estimates,NORTHERN AMERICA,,905,171614.868,174093.192,176911.378,180001.414,183299.168,186744.4,190280.625,193855.245,197419.906,200931.108,204351.996,207654.313,210820.068,213842.272,216722.881,219466.771,222067.119,224527.908,226880.87,229169.484,231429.044,233672.21,235903.189,238138.624,240394.826,242684.621,245020.625,247407.593,249839.959,252306.402,254799.659,257318.299,259869.244,262463.016,265113.697,267830.587,270623.653,273489.01,276405.76,279344.263,282286.117,285208.689,288124.158,291089.649,294184.53,297458.07,300941.749,304597.143,308318.687,311959.685,315417.102,318645.129,321680.084,324601.229,327528.304,330546.117,333681.276,336899.978,340154.465,343371.95,346500.9
236,Estimates,Bermuda,,60,37.26,37.795,38.425,39.123,39.867,40.639,41.428,42.229,43.042,43.869,44.714,45.574,46.438,47.287,48.094,48.841,49.518,50.129,50.692,51.232,51.766,52.302,52.833,53.349,53.834,54.28,54.685,55.054,55.399,55.733,56.067,56.403,56.742,57.086,57.442,57.813,58.202,58.607,59.018,59.418,59.798,60.152,60.485,60.801,61.106,61.407,61.703,61.992,62.276,62.557,62.837,63.116,63.393,63.661,63.911,64.137,64.337,64.512,64.667,64.812,64.951
237,Estimates,Canada,,124,13736.997,14100.099,14481.539,14882.002,15300.396,15733.858,16177.617,16625.129,17068.465,17498.973,17909.232,18295.159,18657.831,19004.278,19345.253,19688.687,20035.772,20384.144,20733.877,21084.28,21434.401,21785.605,22137.281,22484.01,22818.515,23135.845,23435.183,23719.05,23990.204,24252.856,24511.056,24763.8,25012.782,25267.944,25542.032,25843.476,26176.653,26537.301,26914.365,27291.856,27657.79,28009.467,28349.228,28676.325,28991.24,29294.899,29586.368,29866.502,30140.562,30415.664,30697.425,30986.788,31283.746,31591.631,31914.08,32253.092,32610.984,32985.806,33369.898,33752.618,34126.24
238,Estimates,Greenland,,304,22.998,23.47,23.941,24.469,25.094,25.845,26.728,27.734,28.842,30.021,31.238,32.474,33.73,35.038,36.441,37.963,39.616,41.36,43.1,44.703,46.075,47.19,48.073,48.74,49.231,49.582,49.784,49.848,49.864,49.947,50.176,50.587,51.158,51.834,52.532,53.189,53.799,54.371,54.879,55.296,55.603,55.786,55.854,55.845,55.817,55.809,55.832,55.876,55.948,56.049,56.174,56.337,56.534,56.732,56.881,56.953,56.925,56.817,56.675,56.569,56.546
239,Estimates,Saint Pierre and Miquelon,,666,4.573,4.605,4.634,4.663,4.693,4.726,4.763,4.803,4.843,4.883,4.919,4.951,4.981,5.011,5.049,5.095,5.152,5.218,5.291,5.372,5.457,5.548,5.644,5.736,5.817,5.883,5.929,5.957,5.973,5.985,5.999,6.015,6.033,6.054,6.079,6.107,6.141,6.179,6.218,6.253,6.279,6.296,6.304,6.305,6.303,6.301,6.3,6.298,6.294,6.285,6.271,6.25,6.224,6.195,6.165,6.138,6.113,6.091,6.072,6.058,6.047
240,Estimates,United States of America,,840,157813.04,159927.223,162362.839,165051.157,167929.118,170939.332,174030.089,177155.35,180274.714,183353.362,186361.893,189276.155,192077.088,194750.658,197288.044,199686.185,201937.061,204047.057,206047.91,207983.897,209891.345,211781.565,213659.358,215546.789,217467.429,219439.031,221475.044,223577.684,225738.519,227941.881,230176.361,232441.494,234742.529,237080.098,239455.612,241870.002,244328.858,246832.552,249371.28,251931.44,254506.647,257076.988,259652.287,262290.373,265070.064,268039.654,271231.546,274606.475,278053.607,281419.13,284594.395,287532.638,290270.187,292883.01,295487.267,298165.797,300942.917,303786.752,306657.153,309491.893,312247.116
241,Estimates,OCEANIA,,909,12674.996,12996.119,13294.045,13582.321,13871.149,14167.413,14474.497,14792.451,15118.458,15447.627,15775.319,16099.687,16423.849,16756.816,17110.859,17493.657,17908.925,18350.773,18805.388,19253.477,19680.715,20083.988,20466.324,20827.355,21168.403,21491.659,21795.028,22080.82,22361.378,22653.091,22967.861,23310.323,23677.775,24065.533,24465.608,24871.762,25283.593,25702.29,26124.907,26548.065,26969.366,27387.572,27803.112,28217.498,28633.199,29052.283,29476.148,29905.195,30339.491,30778.776,31223.602,31671.638,32124.939,32593.397,33090.149,33623.334,34198.076,34808.193,35436.543,36059.207,36658.945
242,Estimates,Australia/New Zealand,,927,10085.345,10365.442,10619.67,10861.953,11102.704,11348.826,11603.548,11866.586,12134.651,12402.275,12664.328,12918.681,13168.547,13423.49,13696.572,13996.015,14325.876,14680.008,15043.829,15396.953,15724.357,16022.476,16294.815,16542.32,16768.157,16975.782,17163.966,17334.512,17497.983,17668.232,17855.506,18063.425,18290.356,18534.564,18792.171,19059.752,19338.104,19627.065,19920.846,20211.912,20494.852,20767.659,21031.689,21289.2,21544.013,21799.294,22056.379,22315.573,22578.022,22844.805,23117.409,23394.074,23676.562,23973.827,24297.556,24654.853,25050.603,25479.008,25923.281,26360.084,26772.624
243,Estimates,Australia,23,36,8177.344,8417.64,8627.052,8821.938,9014.508,9212.824,9420.602,9637.408,9859.257,10079.604,10292.328,10494.911,10691.22,10892.7,11114.995,11368.011,11657.281,11975.795,12305.53,12621.24,12904.76,13150.591,13364.238,13552.19,13725.4,13892.674,14054.956,14211.657,14368.543,14532.401,14708.323,14898.018,15101.223,15318.246,15548.585,15791.043,16047.453,16316.143,16588.048,16851.083,17096.869,17321.654,17528.564,17724.669,17920.592,18124.234,18339.037,18563.442,18794.552,19027.438,19259.377,19487.257,19714.625,19953.121,20218.481,20520.736,20865.583,21246.274,21645.095,22037.143,22404.488
244,Estimates,New Zealand,,554,1908.001,1947.802,1992.618,2040.015,2088.196,2136.002,2182.946,2229.178,2275.394,2322.671,2372,2423.77,2477.327,2530.79,2581.577,2628.004,2668.595,2704.213,2738.299,2775.713,2819.597,2871.885,2930.577,2990.13,3042.757,3083.108,3109.01,3122.855,3129.44,3135.831,3147.183,3165.407,3189.133,3216.318,3243.586,3268.709,3290.651,3310.922,3332.798,3360.829,3397.983,3446.005,3503.125,3564.531,3623.421,3675.06,3717.342,3752.131,3783.47,3817.367,3858.032,3906.817,3961.937,4020.706,4079.075,4134.117,4185.02,4232.734,4278.186,4322.941,4368.136
245,Estimates,Melanesia,,928,2199.497,2230.468,2264.511,2301.171,2340.123,2381.173,2424.264,2469.47,2516.977,2567.053,2619.968,2675.896,2734.835,2796.57,2860.779,2927.317,2995.869,3066.727,3141.07,3220.484,3305.988,3398.18,3496.42,3598.963,3703.352,3807.826,3911.456,4014.751,4119.118,4226.691,4338.853,4456.447,4578.545,4702.662,4825.342,4944.283,5058.472,5169.217,5279.379,5393.062,5513.261,5640.827,5774.971,5915.039,6059.787,6208.208,6360.401,6516.512,6675.598,6836.464,6998.277,7160.404,7323.054,7487.245,7654.506,7825.838,8001.573,8181.053,8363.096,8546.031,8728.629
246,Estimates,Fiji,,242,288.993,296.206,304.813,314.352,324.48,334.976,345.746,356.817,368.32,380.452,393.383,407.152,421.576,436.208,450.452,463.884,476.329,487.911,498.887,509.659,520.529,531.601,542.811,554.109,565.386,576.592,587.522,598.256,609.344,621.537,635.256,650.966,668.219,685.422,700.394,711.663,718.493,721.594,722.707,724.355,728.339,735.209,744.34,754.923,765.664,775.587,784.647,793.098,800.616,806.857,811.647,814.7,816.237,817.224,818.995,822.484,828.06,835.392,843.851,852.479,860.559
247,Estimates,New Caledonia,,540,64.824,64.281,64.441,65.153,66.289,67.75,69.458,71.364,73.439,75.672,78.058,80.585,83.221,85.908,88.578,91.197,93.682,96.068,98.572,101.494,105.025,109.269,114.093,119.154,123.976,128.216,131.758,134.71,137.223,139.545,141.866,144.227,146.593,148.988,151.428,153.929,156.501,159.178,162.027,165.13,168.537,172.278,176.318,180.569,184.903,189.22,193.493,197.726,201.899,205.997,210.01,213.919,217.72,221.432,225.088,228.714,232.317,235.889,239.429,242.926,246.379
248,Estimates,Papua New Guinea,,598,1708.192,1729.254,1750.883,1773.331,1796.808,1821.496,1847.534,1875.028,1904.053,1934.67,1966.957,2001.048,2037.164,2075.629,2116.831,2161.102,2208.421,2258.876,2313.016,2371.514,2434.754,2503.073,2576.093,2652.585,2730.859,2809.692,2888.51,2967.62,3047.769,3130.125,3215.483,3304.188,3395.798,3489.402,3583.707,3677.854,3771.592,3865.448,3960.314,4057.467,4157.903,4261.797,4369.087,4480.243,4595.761,4715.929,4841.02,4970.823,5104.516,5240.941,5379.226,5518.971,5660.267,5803.302,5948.461,6095.959,6245.797,6397.623,6550.877,6704.829,6858.945
249,Estimates,Solomon Islands,,90,89.793,91.808,94.079,96.561,99.221,102.027,104.962,108.015,111.181,114.463,117.869,121.403,125.068,128.863,132.787,136.847,141.027,145.354,149.926,154.876,160.292,166.214,172.599,179.354,186.338,193.447,200.642,207.942,215.353,222.905,230.614,238.488,246.502,254.602,262.719,270.809,278.846,286.868,294.962,303.258,311.849,320.764,329.984,339.49,349.25,359.236,369.439,379.861,390.493,401.323,412.336,423.529,434.88,446.335,457.827,469.306,480.745,492.148,503.541,514.964,526.447
250,Estimates,Vanuatu,,548,47.695,48.919,50.295,51.774,53.325,54.924,56.564,58.246,59.984,61.796,63.701,65.708,67.806,69.962,72.131,74.287,76.41,78.518,80.669,82.941,85.388,88.023,90.824,93.761,96.793,99.879,103.024,106.223,109.429,112.579,115.634,118.578,121.433,124.248,127.094,130.028,133.04,136.129,139.369,142.852,146.633,150.779,155.242,159.814,164.209,168.236,171.802,175.004,178.074,181.346,185.058,189.285,193.95,198.952,204.135,209.375,214.654,220.001,225.398,230.833,236.299
251,Estimates,Micronesia,,954,148.143,151.163,154.102,157.054,160.094,163.295,166.708,170.368,174.305,178.535,183.056,187.87,192.977,198.362,204.016,209.906,216.077,222.482,228.905,235.056,240.747,245.921,250.692,255.277,259.985,265.066,270.543,276.426,282.953,290.392,298.922,308.637,319.433,331.016,342.966,354.957,366.844,378.628,390.296,401.88,413.371,424.721,435.791,446.388,456.271,465.259,473.286,480.352,486.403,491.405,495.357,498.306,500.33,501.483,501.839,501.519,500.503,498.972,497.516,496.876,497.585
252,Estimates,Guam,,316,59.65,60.261,60.872,61.471,62.058,62.645,63.256,63.925,64.698,65.623,66.741,68.073,69.607,71.289,73.048,74.827,76.611,78.409,80.219,82.042,83.88,85.728,87.585,89.463,91.381,93.354,95.386,97.476,99.628,101.846,104.131,106.486,108.911,111.405,113.961,116.576,119.232,121.924,124.677,127.525,130.482,133.553,136.696,139.82,142.806,145.562,148.06,150.306,152.275,153.951,155.328,156.417,157.241,157.823,158.194,158.401,158.429,158.331,158.31,158.621,159.44
253,Estimates,Kiribati,,296,26.1,26.636,27.165,27.714,28.305,28.949,29.654,30.417,31.233,32.088,32.97,33.873,34.8,35.766,36.789,37.881,39.055,40.296,41.552,42.756,43.86,44.843,45.731,46.573,47.446,48.404,49.466,50.617,51.853,53.154,54.51,55.908,57.352,58.86,60.455,62.145,63.95,65.841,67.729,69.49,71.04,72.343,73.434,74.395,75.346,76.378,77.511,78.725,80.018,81.377,82.788,84.261,85.799,87.371,88.936,90.468,91.953,93.401,94.832,96.272,97.743
254,Estimates,Marshall Islands,,584,13,13.221,13.436,13.626,13.78,13.899,13.994,14.087,14.206,14.389,14.665,15.052,15.545,16.111,16.702,17.283,17.84,18.388,18.965,19.622,20.397,21.31,22.34,23.44,24.536,25.58,26.549,27.47,28.399,29.416,30.581,31.895,33.334,34.895,36.567,38.334,40.203,42.148,44.063,45.813,47.3,48.481,49.382,50.052,50.577,51.02,51.397,51.697,51.922,52.076,52.161,52.184,52.161,52.115,52.074,52.058,52.084,52.15,52.245,52.341,52.428
255,Estimates,Micronesia (Fed. States of),,583,32,33.4,34.596,35.694,36.774,37.896,39.092,40.372,41.725,43.123,44.539,45.956,47.387,48.875,50.483,52.238,54.201,56.324,58.404,60.167,61.433,62.107,62.298,62.289,62.477,63.146,64.386,66.11,68.221,70.55,72.967,75.462,78.057,80.678,83.242,85.689,87.948,90.024,92.02,94.091,96.331,98.8,101.412,103.937,106.057,107.556,108.342,108.506,108.236,107.808,107.43,107.17,106.983,106.816,106.575,106.198,105.686,105.097,104.498,103.983,103.619
256,Estimates,Nauru,,520,2.953,3.059,3.191,3.335,3.479,3.621,3.76,3.901,4.052,4.227,4.433,4.675,4.947,5.231,5.5,5.738,5.936,6.102,6.241,6.368,6.493,6.619,6.743,6.862,6.972,7.07,7.156,7.235,7.311,7.393,7.488,7.597,7.719,7.855,8.007,8.174,8.356,8.55,8.752,8.956,9.157,9.354,9.544,9.719,9.863,9.97,10.033,10.056,10.054,10.044,10.042,10.053,10.072,10.096,10.112,10.115,10.104,10.083,10.058,10.037,10.025
257,Estimates,Northern Mariana Islands,,580,6.999,7.089,7.222,7.417,7.685,8.026,8.427,8.864,9.307,9.721,10.07,10.34,10.541,10.709,10.901,11.157,11.489,11.882,12.318,12.766,13.203,13.658,14.142,14.605,14.978,15.232,15.316,15.293,15.39,15.906,17.048,18.906,21.393,24.308,27.363,30.341,33.173,35.904,38.57,41.243,43.972,46.719,49.429,52.12,54.817,57.518,60.248,62.939,65.374,67.271,68.434,68.817,68.499,67.562,66.143,64.372,62.235,59.792,57.345,55.278,53.86
258,Estimates,Palau,,585,7.441,7.497,7.62,7.797,8.013,8.259,8.525,8.802,9.084,9.364,9.638,9.901,10.15,10.381,10.593,10.782,10.945,11.081,11.206,11.335,11.481,11.656,11.853,12.045,12.195,12.28,12.284,12.225,12.151,12.127,12.197,12.383,12.667,13.015,13.371,13.698,13.982,14.237,14.485,14.762,15.089,15.471,15.894,16.345,16.805,17.255,17.695,18.123,18.524,18.878,19.174,19.404,19.575,19.7,19.805,19.907,20.012,20.118,20.228,20.344,20.47
259,Estimates,Polynesia,24,957,242.011,249.046,255.762,262.143,268.228,274.119,279.977,286.027,292.525,299.764,307.967,317.24,327.49,338.394,349.492,360.419,371.103,381.556,391.584,400.984,409.623,417.411,424.397,430.795,436.909,442.985,449.063,455.131,461.324,467.776,474.58,481.814,489.441,497.291,505.129,512.77,520.173,527.38,534.386,541.211,547.882,554.365,560.661,566.871,573.128,579.522,586.082,592.758,599.468,606.102,612.559,618.854,624.993,630.842,636.248,641.124,645.397,649.16,652.65,656.216,660.107
260,Estimates,American Samoa,,16,18.937,19.295,19.543,19.683,19.729,19.706,19.647,19.597,19.606,19.729,20.012,20.478,21.118,21.883,22.701,23.518,24.32,25.116,25.886,26.615,27.292,27.916,28.49,29.014,29.491,29.932,30.325,30.69,31.105,31.67,32.456,33.488,34.74,36.165,37.687,39.247,40.835,42.448,44.049,45.591,47.044,48.379,49.597,50.725,51.807,52.874,53.926,54.942,55.899,56.768,57.522,58.176,58.729,59.117,59.262,59.117,58.652,57.919,57.053,56.245,55.636
261,Estimates,Cook Islands,,184,15.079,15.411,15.638,15.84,16.075,16.373,16.739,17.156,17.584,17.968,18.259,18.435,18.515,18.57,18.699,18.969,19.409,19.979,20.584,21.091,21.406,21.507,21.422,21.177,20.808,20.355,19.81,19.183,18.549,18.006,17.623,17.437,17.425,17.527,17.649,17.722,17.724,17.677,17.611,17.579,17.613,17.73,17.909,18.103,18.25,18.305,18.244,18.093,17.915,17.806,17.826,18.003,18.308,18.69,19.072,19.399,19.656,19.858,20.016,20.153,20.284
262,Estimates,French Polynesia,,258,60.268,62.083,63.869,65.594,67.249,68.849,70.433,72.063,73.822,75.803,78.083,80.706,83.654,86.839,90.132,93.44,96.73,100.031,103.385,106.858,110.496,114.311,118.279,122.355,126.483,130.619,134.743,138.867,143.033,147.299,151.702,156.24,160.883,165.611,170.397,175.208,180.069,184.958,189.742,194.249,198.37,202.02,205.269,208.349,211.584,215.2,219.282,223.734,228.38,232.956,237.267,241.276,245.032,248.536,251.811,254.884,257.731,260.361,262.877,265.412,268.065
263,Estimates,Niue,,570,4.667,4.682,4.687,4.687,4.687,4.691,4.702,4.722,4.75,4.786,4.829,4.878,4.93,4.985,5.041,5.095,5.152,5.206,5.238,5.218,5.13,4.962,4.727,4.454,4.191,3.972,3.807,3.688,3.598,3.509,3.402,3.272,3.129,2.98,2.839,2.715,2.61,2.521,2.447,2.385,2.332,2.291,2.259,2.232,2.203,2.167,2.122,2.069,2.01,1.952,1.9,1.852,1.809,1.768,1.728,1.686,1.643,1.6,1.555,1.511,1.468
264,Estimates,Samoa,,882,82.102,84.439,86.818,89.235,91.695,94.209,96.801,99.503,102.352,105.391,108.645,112.121,115.786,119.564,123.354,127.068,130.687,134.194,137.503,140.52,143.175,145.437,147.323,148.889,150.219,151.383,152.39,153.244,154.01,154.763,155.554,156.435,157.401,158.383,159.281,160.03,160.591,161.014,161.424,162.001,162.865,164.073,165.568,167.206,168.786,170.158,171.276,172.191,172.979,173.758,174.614,175.567,176.592,177.677,178.794,179.928,181.073,182.24,183.444,184.704,186.029
265,Estimates,Tokelau,,772,1.57,1.516,1.504,1.522,1.56,1.61,1.666,1.723,1.778,1.828,1.873,1.91,1.938,1.951,1.948,1.924,1.878,1.813,1.739,1.67,1.618,1.587,1.574,1.574,1.576,1.574,1.566,1.554,1.544,1.542,1.553,1.58,1.618,1.66,1.694,1.713,1.712,1.696,1.669,1.637,1.609,1.583,1.558,1.538,1.524,1.52,1.529,1.548,1.566,1.571,1.552,1.504,1.434,1.351,1.272,1.21,1.167,1.141,1.13,1.129,1.135
266,Estimates,Tonga,,776,47.22,49.311,51.171,52.784,54.154,55.324,56.366,57.386,58.508,59.874,61.6,63.74,66.255,69,71.757,74.363,76.787,79.048,81.096,82.879,84.37,85.52,86.349,86.985,87.609,88.347,89.258,90.296,91.361,92.3,93.007,93.451,93.682,93.774,93.838,93.953,94.149,94.403,94.687,94.952,95.165,95.321,95.443,95.56,95.712,95.928,96.218,96.574,96.991,97.457,97.962,98.504,99.083,99.691,100.319,100.96,101.617,102.289,102.947,103.557,104.098
